x,y,cluster
0.700134,0.565626,1
0.215128,0.719688,1
0.605708,0.71321,1
0.877789,0.155843,1
0.82431,0.693954,1
0.0355739,0.34795,1
0.29426,0.757985,1
0.184683,0.34866,1
0.706901,0.450373,1
0.215194,0.0364679,1
0.229207,0.752626,1
0.530622,0.558267,1
0.566053,0.200362,1
0.478221,0.972445,1
0.294541,0.861371,1
0.426357,0.702292,1
0.518928,0.424919,1
0.123964,0.955823,1
0.652059,0.770088,1
0.00310417,0.180561,1
0.741299,0.931204,1
0.855624,0.580175,1
0.347926,0.176524,1
0.521443,0.129938,1
0.596584,0.917601,1
0.475426,0.332337,1
0.303954,0.745493,1
0.215953,0.50496,1
0.0458668,0.959114,1
0.477969,0.493149,1
0.260372,0.14898,1
0.398579,0.837917,1
0.997121,0.545011,1
0.543879,0.84716,1
0.0171382,0.771438,1
0.378339,0.407829,1
0.456265,0.915272,1
0.161964,0.400541,1
0.00615378,0.0394353,1
0.781127,0.179688,1
0.296048,0.59741,1
0.488866,0.942122,1
0.425501,0.105876,1
0.796994,0.270317,1
0.941852,0.779594,1
0.523944,0.974765,1
0.196835,0.888837,1
0.93385,0.504346,1
0.640069,0.809431,1
0.576949,0.820851,1
0.394075,0.0529727,1
0.514236,0.229523,1
0.991121,0.609274,1
0.593497,0.356572,1
0.333544,0.790483,1
0.015873,0.173613,1
0.680587,0.373407,1
0.626107,0.180866,1
0.0407699,0.312159,1
0.694775,0.875086,1
0.318451,0.838334,1
0.264569,0.825348,1
0.70115,0.497515,1
0.62674,0.0150275,1
0.711416,0.643795,1
0.746527,0.119786,1
0.683064,0.462515,1
0.396079,0.814062,1
0.0129826,0.761081,1
0.867022,0.900805,1
0.412635,0.735764,1
0.513792,0.0467326,1
0.590243,0.619672,1
0.269187,0.660564,1
0.368974,0.236382,1
0.408491,0.235914,1
0.284009,0.871847,1
0.733849,0.863655,1
0.402538,0.760193,1
0.103562,0.306402,1
0.192724,0.610808,1
0.323066,0.0576867,1
0.181505,0.404109,1
0.70105,0.0292386,1
0.591395,0.0358294,1
0.520174,0.137432,1
0.388326,0.0990678,1
0.92692,0.287104,1
0.268015,0.723754,1
0.616458,0.995705,1
0.814775,0.918238,1
0.0923832,0.622137,1
0.0652181,0.0490277,1
0.576264,0.362129,1
0.591285,0.08581,1
0.529702,0.0221356,1
0.349135,0.678578,1
0.126087,0.13662,1
0.85179,0.683067,1
0.605745,0.258632,1
0.596733,0.0413518,1
0.465218,0.271034,1
0.366022,0.221957,1
0.865158,0.716683,1
0.106462,0.436969,1
0.215529,0.255318,1
0.0526346,0.410872,1
0.0349103,0.542416,1
0.78337,0.85207,1
0.292442,0.379202,1
0.419231,0.908462,1
0.802202,0.370908,1
0.887323,0.0193491,1
0.14299,0.871151,1
0.428666,0.584853,1
0.619219,0.727724,1
0.613389,0.651153,1
0.0659218,0.148704,1
0.107571,0.929191,1
0.741526,0.0217749,1
0.628489,0.102035,1
0.488985,0.327068,1
0.399865,0.251268,1
0.398444,0.205928,1
0.322819,0.0236074,1
0.465597,0.899557,1
0.146609,0.997904,1
0.448363,0.650226,1
0.883214,0.167851,1
0.258629,0.320731,1
0.445118,0.0976212,1
0.00544437,0.736623,1
0.384901,0.468937,1
0.369146,0.0763648,1
0.651231,0.942313,1
0.0353099,0.265315,1
0.72994,0.0953713,1
0.858452,0.921711,1
0.803201,0.335576,1
0.132168,0.281312,1
0.759653,0.845702,1
0.955868,0.91471,1
0.155641,0.426601,1
0.42526,0.266777,1
0.709543,0.429643,1
0.244953,0.209503,1
0.366735,0.603593,1
0.752656,0.781309,1
0.735417,0.637748,1
0.0687776,0.0557824,1
0.643708,0.754943,1
0.254256,0.339317,1
0.143328,0.113126,1
0.152604,0.460898,1
0.346371,0.00268402,1
0.99218,0.650263,1
0.396503,0.361722,1
0.194514,0.754822,1
0.646554,0.32626,1
0.0818457,0.157796,1
0.486223,0.904901,1
0.832652,0.390117,1
0.818184,0.440077,1
0.961978,0.684226,1
0.419475,0.482908,1
0.313532,0.770746,1
0.752107,0.706202,1
0.423455,0.822533,1
0.147547,0.90758,1
0.783928,0.187523,1
0.866328,0.6965,1
0.919362,0.142372,1
0.767782,0.96861,1
0.264415,0.95236,1
0.935869,0.467109,1
0.9428,0.773874,1
0.691397,0.439318,1
0.500777,0.670235,1
0.487818,0.574104,1
0.920939,0.0527751,1
0.168467,0.685151,1
0.881688,0.945539,1
0.379869,0.370344,1
0.222322,0.227842,1
0.572735,0.968347,1
0.616829,0.508041,1
0.318598,0.874655,1
0.359385,0.166615,1
0.817207,0.264956,1
0.369028,0.879195,1
0.912872,0.48826,1
0.00671653,0.477294,1
0.0674948,0.969917,1
0.385795,0.729456,1
0.0604561,0.903094,1
0.766016,0.595316,1
0.030516,0.928021,1
0.0217371,0.872603,1
0.341271,0.680168,1
0.309688,0.744733,1
0.95126,0.205557,1
0.674986,0.864952,1
0.185588,0.888678,1
0.45042,0.212782,1
0.949027,0.600173,1
0.221922,0.746605,1
0.573509,0.197491,1
0.685309,0.481028,1
0.774862,0.10144,1
0.334546,0.240869,1
0.611316,0.829205,1
0.128379,0.554473,1
0.0979518,0.662504,1
0.0945605,0.118611,1
0.645948,0.764624,1
0.96365,0.267301,1
0.565961,0.195799,1
0.834495,0.952842,1
0.96445,0.510936,1
0.141364,0.872187,1
0.800913,0.0971453,1
0.34105,0.923639,1
0.562284,0.948334,1
0.140623,0.550055,1
0.364189,0.193701,1
0.170594,0.598811,1
0.286201,0.67838,1
0.816704,0.958941,1
0.245328,0.211075,1
0.557948,0.922036,1
0.783756,0.845145,1
0.858116,0.633397,1
0.475757,0.0848845,1
0.881041,0.116162,1
0.282123,0.616815,1
0.86204,0.117636,1
0.765712,0.861531,1
0.335352,0.641485,1
0.219041,0.570868,1
0.347846,0.164779,1
0.219831,0.0019523,1
0.969816,0.63166,1
0.0239393,0.00693776,1
0.331524,0.431183,1
0.310496,0.208355,1
0.865652,0.868342,1
0.191437,0.372419,1
0.864171,0.918708,1
0.465801,0.460946,1
0.0584943,0.501618,1
0.801843,0.91164,1
0.162513,0.769217,1
0.180399,0.236911,1
0.367598,0.161498,1
0.637866,0.891084,1
0.168348,0.0543963,1
0.394441,0.909882,1
0.438783,0.306551,1
0.936146,0.57648,1
0.167598,0.326712,1
0.153933,0.291558,1
0.235275,0.174679,1
0.648584,0.849914,1
0.808549,0.110519,1
0.599139,0.222074,1
0.432037,0.101173,1
0.919879,0.703559,1
0.328188,0.136568,1
0.446763,0.717449,1
0.51945,0.840568,1
0.739819,0.832003,1
0.554241,0.426239,1
0.130817,0.0390501,1
0.27911,0.701836,1
0.345261,0.193096,1
0.438004,0.145818,1
0.318606,0.916805,1
0.896442,0.859981,1
0.158059,0.989128,1
0.794486,0.556353,1
0.875557,0.269764,1
0.0516493,0.345157,1
0.945395,0.852548,1
0.9721,0.165412,1
0.280941,0.23572,1
0.411195,0.585018,1
0.898996,0.863739,1
0.970497,0.756733,1
0.46512,0.578869,1
0.230639,0.687771,1
0.124158,0.187595,1
0.433827,0.351471,1
0.571576,0.708457,1
0.0718768,0.463483,1
0.197558,0.882062,1
0.199042,0.436464,1
0.636603,0.799222,1
0.695692,0.023189,1
0.844265,0.944727,1
0.304203,0.899042,1
0.200191,0.0597031,1
0.890523,0.892306,1
0.819838,0.909204,1
0.705791,0.509801,1
0.116328,0.949359,1
0.700052,0.366382,1
0.316392,0.567377,1
0.47611,0.755701,1
0.644217,0.0534725,1
0.283189,0.903672,1
0.136344,0.237519,1
0.952165,0.262739,1
0.21745,0.567905,1
0.940956,0.630059,1
0.810843,0.896108,1
0.0565695,0.663794,1
0.451424,0.263804,1
0.722752,0.0305779,1
0.785793,0.118472,1
0.128227,0.0226943,1
0.1923,0.44034,1
0.588689,0.873876,1
0.00643095,0.859629,1
0.20642,0.621026,1
0.345446,0.628138,1
0.685786,0.696521,1
0.122823,0.976236,1
0.492708,0.46767,1
0.523614,0.256836,1
0.807707,0.235533,1
0.932808,0.388868,1
0.748149,0.81278,1
0.385659,0.001906,1
0.791633,0.374055,1
0.193346,0.768738,1
0.980025,0.661379,1
0.213228,0.962007,1
0.0170904,0.376492,1
0.180172,0.00296995,1
0.335332,0.190252,1
0.236208,0.141295,1
0.555131,0.276146,1
0.109126,0.426435,1
0.22376,0.0941977,1
0.100036,0.604073,1
0.695818,0.152759,1
0.799483,0.683621,1
0.491893,0.813793,1
0.753469,0.89028,1
0.33188,0.403821,1
0.90569,0.225151,1
0.0680142,0.916344,1
0.23035,0.700337,1
0.764831,0.545278,1
0.737872,0.879271,1
0.179288,0.275215,1
0.362128,0.795467,1
0.900016,0.725246,1
0.766308,0.400805,1
0.505299,0.38668,1
0.870426,0.878097,1
0.0904092,0.354953,1
0.0995581,0.0782756,1
0.0799211,0.339927,1
0.770808,0.435919,1
0.412397,0.701557,1
0.156271,0.530332,1
0.998073,0.872743,1
0.913256,0.381731,1
0.0109696,0.765477,1
0.677405,0.357776,1
0.720409,0.326596,1
0.988985,0.484982,1
0.419787,0.971367,1
0.214593,0.593216,1
0.0945123,0.855611,1
0.0252798,0.529588,1
0.489277,0.596587,1
0.0769937,0.220934,1
0.148918,0.894159,1
0.393895,0.638706,1
0.385411,0.296159,1
0.787296,0.0598129,1
0.301551,0.818266,1
0.989983,0.244335,1
0.13071,0.880296,1
0.596317,0.0694341,1
0.993346,0.759039,1
0.0462125,0.741429,1
0.120152,0.14457,1
0.124962,0.551909,1
0.953045,0.911361,1
0.437294,0.6557,1
0.514149,0.169493,1
0.061682,0.0306083,1
0.775884,0.553025,1
0.922947,0.315027,1
0.428883,0.915209,1
0.385835,0.909127,1
0.51283,0.142801,1
0.390136,0.541856,1
0.299742,0.39478,1
0.632842,0.855477,1
0.595372,0.232462,1
0.863642,0.473344,1
0.317491,0.711808,1
0.87722,0.303976,1
0.991177,0.252861,1
0.694242,0.312385,1
0.000887097,0.127314,1
0.290756,0.435114,1
0.892139,0.840676,1
0.164078,0.67851,1
0.364207,0.221803,1
0.952173,0.355537,1
0.658276,0.0501786,1
0.747538,0.842203,1
0.445471,0.86977,1
0.982531,0.147409,1
0.876457,0.840097,1
0.0775818,0.161256,1
0.869454,0.940866,1
0.279256,0.0945032,1
0.386709,0.638519,1
0.336771,0.783446,1
0.224387,0.768001,1
0.485603,0.109817,1
0.623048,0.298132,1
0.223829,0.844717,1
0.453617,0.26054,1
0.485057,0.467439,1
0.17784,0.163917,1
0.854923,0.057013,1
0.59152,0.0284178,1
0.273821,0.457575,1
0.0291608,0.0221172,1
0.558949,0.0995895,1
0.794443,0.272126,1
0.549345,0.482756,1
0.566242,0.68418,1
0.279372,0.656052,1
0.747147,0.789684,1
0.327057,0.737822,1
0.400982,0.282113,1
0.360388,0.558119,1
0.344727,0.0500849,1
0.684396,0.898825,1
0.476751,0.176085,1
0.992561,0.550358,1
0.741755,0.866314,1
0.954225,0.962721,1
0.748046,0.801648,1
0.662432,0.189005,1
0.714366,0.00915279,1
0.155084,0.61742,1
0.344792,0.967024,1
0.482691,0.874872,1
0.579022,0.208717,1
0.255175,0.770544,1
0.554245,0.562705,1
0.102043,0.120353,1
0.893395,0.507771,1
0.167873,0.0843005,1
0.652557,0.646135,1
0.153089,0.146429,1
0.51199,0.235642,1
0.446503,0.256243,1
0.100221,0.489182,1
0.112322,0.158163,1
0.545945,0.794185,1
0.425434,0.840016,1
0.0185832,0.414189,1
0.496988,0.477125,1
0.214391,0.43637,1
0.936151,0.502894,1
0.366877,0.202593,1
0.825657,0.232121,1
0.528525,0.547988,1
0.733565,0.47274,1
0.475738,0.643603,1
0.187114,0.446694,1
0.797324,0.808752,1
0.992002,0.532465,1
0.208589,0.136071,1
0.0292759,0.966069,1
0.0625722,0.0719236,1
0.580229,0.837711,1
0.313244,0.22823,1
0.419279,0.617156,1
0.578129,0.268102,1
0.504793,0.396649,1
0.643652,0.528829,1
0.334703,0.0822591,1
0.515952,0.0723276,1
0.789868,0.0818406,1
0.0873778,0.463767,1
0.720546,0.365064,1
0.631767,0.00224009,1
0.215117,0.0606962,1
0.325263,0.173059,1
0.582711,0.448497,1
0.21731,0.904595,1
0.922698,0.624224,1
0.602651,0.959204,1
0.762423,0.279004,1
0.887234,0.267645,1
0.408643,0.991435,1
0.264473,0.620651,1
0.619067,0.808029,1
0.253956,0.657355,1
0.0292326,0.590184,1
0.989205,0.29603,1
0.68562,0.169454,1
0.883322,0.0212258,1
0.206492,0.991377,1
0.477855,0.111977,1
0.767531,0.773193,1
0.0851111,0.397501,1
0.302028,0.636069,1
0.119908,0.548062,1
0.990622,0.980457,1
0.731901,0.940336,1
0.263727,0.329155,1
0.646762,0.786282,1
0.612156,0.570366,1
0.16901,0.642164,1
0.461066,0.0332081,1
0.550926,0.754885,1
0.0865104,0.73069,1
0.20456,0.935285,1
0.622211,0.722888,1
0.450467,0.325028,1
0.490843,0.74712,1
0.85036,0.368283,1
0.918784,0.0116624,1
0.0997348,0.633247,1
0.0828557,0.293404,1
0.416099,0.502704,1
0.650439,0.448332,1
0.112569,0.710235,1
0.397273,0.822742,1
0.367354,0.0863231,1
0.689471,0.266267,1
0.560506,0.615507,1
0.60719,0.0747648,1
0.937339,0.725905,1
0.721632,0.966311,1
0.754923,0.228593,1
0.860261,0.589222,1
0.122294,0.436195,1
0.373514,0.795136,1
0.768804,0.363637,1
0.379898,0.628141,1
0.256897,0.191034,1
0.935692,0.654578,1
0.906598,0.231574,1
0.318428,0.492636,1
0.774122,0.935322,1
0.879201,0.522327,1
0.750751,0.925968,1
0.0369436,0.90262,1
0.753602,0.340045,1
0.326661,0.0320518,1
0.433109,0.785224,1
0.733766,0.338596,1
0.118306,0.414724,1
0.913652,0.700006,1
0.505696,0.82979,1
0.277383,0.308366,1
0.814658,0.936603,1
0.416386,0.30356,1
0.526071,0.442413,1
0.137808,0.192004,1
0.00278075,0.577511,1
0.954005,0.451453,1
0.343114,0.741041,1
0.572986,0.575979,1
0.172267,0.23073,1
0.776387,0.853738,1
0.38599,0.25818,1
0.645061,0.496309,1
0.848956,0.418809,1
0.400966,0.194666,1
0.899528,0.947327,1
0.755548,0.465995,1
0.00018662,0.0684917,1
0.658113,0.134663,1
0.221816,0.448024,1
0.950402,0.442398,1
0.141895,0.67897,1
0.244091,0.87493,1
0.38257,0.704821,1
0.700108,0.166097,1
0.149579,0.757818,1
0.216757,0.891057,1
0.0090018,0.785006,1
0.61022,0.652621,1
0.725691,0.150561,1
0.728042,0.212396,1
0.262227,0.663609,1
0.233533,0.842484,1
0.68454,0.828167,1
0.159417,0.651726,1
0.370061,0.535262,1
0.865387,0.569522,1
0.190759,0.0416111,1
0.951518,0.651049,1
0.485562,0.918019,1
0.641591,0.41634,1
0.00626147,0.0822095,1
0.718098,0.9476,1
0.0899075,0.508483,1
0.177829,0.453985,1
0.944957,0.233872,1
0.117566,0.415254,1
0.48593,0.711461,1
0.0856683,0.790839,1
0.263685,0.730754,1
0.909562,0.0662641,1
0.541456,0.270951,1
0.152665,0.230107,1
0.928111,0.707389,1
0.583766,0.720809,1
0.0125263,0.0981317,1
0.209845,0.0415043,1
0.430555,0.212673,1
0.205166,0.0694481,1
0.285698,0.0599079,1
0.219959,0.807702,1
0.985993,0.235503,1
0.0350307,0.568164,1
0.244077,0.868167,1
0.444039,0.220533,1
0.36681,0.136861,1
0.177241,0.513445,1
0.866825,0.642246,1
0.586796,0.825882,1
0.0865313,0.750665,1
0.945572,0.393294,1
0.196534,0.690495,1
0.938928,0.815729,1
0.192283,0.605687,1
0.549285,0.479888,1
0.426906,0.894574,1
0.0775258,0.253412,1
0.0882621,0.471155,1
0.476104,0.719388,1
0.847443,0.698038,1
0.584643,0.972254,1
0.459486,0.160136,1
0.550133,0.128298,1
0.0676121,0.443151,1
0.6714,0.733866,1
0.831535,0.67634,1
0.948377,0.484653,1
0.675494,0.934872,1
0.895151,0.640916,1
0.28963,0.198246,1
0.821565,0.031271,1
0.306918,0.174192,1
0.947098,0.549618,1
0.45816,0.0621205,1
0.529412,0.649209,1
0.852011,0.453524,1
0.583707,0.124635,1
0.828288,0.805839,1
0.297491,0.756706,1
0.594692,0.166173,1
0.3492,0.901834,1
0.623519,0.116063,1
0.692869,0.273569,1
0.500422,0.087833,1
0.52757,0.887153,1
0.0712676,0.548201,1
