x,y,cluster
-0.102341,0.950179,1
-0.454827,0.859467,1
0.616866,-0.431892,1
-0.459718,0.934717,1
1.30146,-0.490236,1
1.28642,-0.473454,1
-0.0474568,1.04969,1
0.122305,-0.0167292,1
1.4035,-0.359958,1
-0.950074,0.0644326,1
1.98064,0.167468,1
0.235442,-0.0589599,1
0.41584,0.869716,1
0.0692271,0.112116,1
-0.931267,0.390634,1
0.302442,0.976349,1
1.30947,-0.465086,1
-1.02318,0.335736,1
0.313242,0.95441,1
0.198838,0.93573,1
1.8843,-0.0138105,1
0.951238,0.225072,1
-0.824259,0.393421,1
1.36436,-0.493701,1
0.645106,0.697793,1
0.116591,-0.036115,1
-0.836435,0.553008,1
0.920194,-0.456271,1
0.893886,-0.516396,1
0.984802,-0.506377,1
-0.157983,0.952989,1
0.58681,-0.433635,1
1.02161,0.085826,1
-0.729237,0.74028,1
-0.0790211,0.982058,1
0.478733,-0.417744,1
0.195019,1.0298,1
0.239954,-0.0552284,1
0.987581,0.192529,1
1.10404,-0.465084,1
1.4513,-0.456133,1
0.96959,0.255387,1
0.149585,1.1171,1
1.91179,-0.0091475,1
-0.39353,0.90969,1
0.300367,0.90917,1
0.115445,0.265643,1
-0.976166,0.0704146,1
-0.979684,0.0287482,1
-0.627335,0.816978,1
1.30569,-0.426238,1
1.97239,0.251055,1
-0.883301,0.376883,1
0.344497,0.994871,1
0.185442,-0.0487573,1
1.34682,-0.436806,1
1.64735,-0.234467,1
0.798475,0.50478,1
-1.00009,0.270555,1
1.54182,-0.310481,1
0.937108,-0.503033,1
0.460864,-0.242092,1
0.249852,-0.111854,1
1.20916,-0.454685,1
0.428894,-0.280726,1
1.22436,-0.525253,1
0.575133,0.790418,1
-0.536515,0.805757,1
-0.371437,0.959114,1
1.72303,-0.081664,1
-0.0292017,0.328922,1
-0.118859,0.989181,1
2.00415,0.445059,1
-0.819411,0.552908,1
-0.79561,0.717831,1
-0.295808,0.896263,1
0.963736,0.233826,1
1.10064,-0.477264,1
0.397809,-0.3599,1
-0.739842,0.667928,1
-0.916861,0.301762,1
-0.85286,0.437851,1
0.593937,0.799295,1
1.68266,-0.217291,1
0.610146,-0.428479,1
0.221924,-0.126874,1
1.92994,0.218902,1
0.207123,-0.0205379,1
0.526958,0.774986,1
-0.954315,0.0212218,1
0.492137,-0.251299,1
1.92508,0.149557,1
0.0709297,0.969619,1
0.865472,0.592532,1
-0.518329,0.796134,1
0.903676,0.244481,1
-0.0180394,0.0374417,1
-0.00199542,0.456044,1
-1.00151,0.0904514,1
1.18283,-0.480531,1
-0.315932,1.02085,1
-0.791308,0.647776,1
1.69551,-0.253041,1
-0.036871,1.05891,1
0.000836491,0.355253,1
-0.0312924,0.374544,1
0.91453,0.540837,1
-1.05335,-0.0141133,1
-0.965294,0.508824,1
0.901953,0.230327,1
0.710444,0.743524,1
-0.559655,0.931456,1
-0.739683,0.689806,1
0.967251,0.128019,1
-0.329361,1.0214,1
0.125861,0.0733137,1
1.54458,-0.388048,1
-1.00697,0.16151,1
0.614676,0.812392,1
1.78211,-0.214542,1
-0.0863802,1.05247,1
-0.426614,0.856767,1
0.0284563,1.0431,1
-0.491073,0.878107,1
-0.487871,0.883463,1
-0.609707,0.70625,1
-0.339051,0.980111,1
0.893351,0.268212,1
-0.662819,0.795423,1
-0.991462,0.244281,1
-0.636407,0.762781,1
-0.898213,0.338827,1
0.695062,0.645419,1
-0.35039,0.867186,1
0.190282,0.0883741,1
-0.775602,0.695627,1
0.18933,0.990176,1
0.91845,0.559554,1
-0.709983,0.678835,1
1.47981,-0.350267,1
-0.0209383,0.350328,1
0.0172518,0.104407,1
1.34379,-0.485893,1
1.64426,-0.205255,1
0.153352,0.139704,1
-0.799883,0.566543,1
1.44231,-0.445316,1
-0.556024,0.896829,1
1.51002,-0.443768,1
-0.880158,0.336589,1
-0.239745,1.02586,1
0.236321,-0.106669,1
1.68125,-0.0777745,1
1.58698,-0.307073,1
0.897098,-0.485864,1
0.849752,0.507507,1
0.511316,-0.302579,1
-0.229213,0.912009,1
0.812765,-0.501302,1
-0.968096,0.191598,1
0.442029,-0.419828,1
-0.802749,0.406659,1
0.319037,-0.215286,1
2.03642,0.45924,1
-0.900367,0.456431,1
0.578854,-0.459969,1
2.04774,0.313171,1
1.52844,-0.415472,1
0.759685,-0.403752,1
1.7465,-0.145532,1
0.431315,0.797762,1
-0.808902,0.613434,1
1.90428,-0.132873,1
0.00604388,0.972911,1
0.0854876,0.0890532,1
0.250559,-0.139182,1
0.395444,-0.234635,1
2.01212,0.433771,1
-0.515237,0.936416,1
-0.0640284,1.04086,1
1.90766,-0.0256828,1
-0.891222,0.499461,1
-0.989454,-0.0165847,1
1.92652,0.145159,1
1.81044,0.0350963,1
-0.551726,0.753453,1
-0.97548,0.164673,1
0.495583,-0.427545,1
0.988613,-0.0640388,1
0.351276,-0.263241,1
-0.716672,0.559591,1
0.628837,0.802459,1
0.180275,-0.130451,1
1.30569,-0.447712,1
1.92126,0.183992,1
-0.160747,0.976632,1
1.79307,-0.0248831,1
-0.79092,0.700687,1
-0.267097,1.0486,1
-0.86357,0.34075,1
0.968358,0.081808,1
0.624306,-0.454262,1
0.356788,-0.297953,1
0.504222,0.764466,1
0.00642741,0.0693716,1
1.95688,0.369036,1
1.91131,-0.159117,1
1.44915,-0.423413,1
1.87581,-0.0656898,1
0.683515,0.721496,1
-0.837273,0.488596,1
0.67576,0.637073,1
1.97322,0.214884,1
0.912485,0.471676,1
1.13618,-0.42114,1
1.36114,-0.463208,1
0.628153,0.730099,1
1.98026,0.309048,1
0.791628,0.574183,1
0.569098,-0.452321,1
1.64721,-0.23648,1
0.615899,-0.493583,1
1.96983,0.325065,1
0.935329,0.312999,1
1.93282,0.133102,1
0.615192,0.839514,1
0.0986849,0.299,1
1.42494,-0.447542,1
-0.765032,0.774481,1
-0.436552,0.896311,1
1.99362,0.0657016,1
1.14105,-0.520642,1
-0.786604,0.606977,1
1.27471,-0.532106,1
0.434098,0.822288,1
0.150315,0.896744,1
0.0674251,0.953284,1
0.563458,0.806527,1
1.51414,-0.262105,1
0.883532,-0.497963,1
-0.658848,0.66075,1
0.132626,0.222721,1
0.10074,0.0317512,1
0.306956,-0.284531,1
0.205881,-0.00648948,1
0.119441,0.28169,1
0.471731,-0.256081,1
-0.0367257,0.318555,1
0.375201,0.924602,1
0.854345,-0.490844,1
0.0695396,0.470527,1
-0.383956,0.836018,1
0.339652,-0.246428,1
0.650125,-0.485819,1
-0.187059,0.884977,1
1.26332,-0.516756,1
0.101899,0.17369,1
0.98306,-0.578119,1
-0.759271,0.665075,1
-1.03645,0.192622,1
-0.440258,0.835998,1
0.572712,0.916221,1
-0.4387,0.917444,1
0.180609,-0.0347753,1
0.91956,-0.491224,1
1.59245,-0.319053,1
-0.962322,0.293814,1
-0.926821,0.292248,1
1.85947,0.050263,1
0.463874,0.896338,1
1.15469,-0.490762,1
-1.09575,0.158455,1
0.724387,-0.515018,1
1.45856,-0.33857,1
-0.234422,1.04704,1
0.161081,-0.120405,1
1.43642,-0.398272,1
1.06769,-0.417653,1
1.52962,-0.301625,1
0.44634,0.956065,1
0.68258,0.626603,1
-0.645225,0.680789,1
1.98207,0.326045,1
1.38687,-0.475077,1
0.0739861,0.208005,1
-0.968862,0.280679,1
1.22185,-0.478794,1
0.97222,0.123329,1
-0.858895,0.512704,1
1.01935,0.369361,1
1.17318,-0.504866,1
0.965787,-0.521178,1
0.110861,0.102158,1
1.65413,-0.273554,1
-0.591572,0.805393,1
1.54067,-0.317335,1
1.2599,-0.477506,1
0.0473285,0.371213,1
-0.566638,0.860059,1
0.826861,-0.485484,1
-0.522958,0.905353,1
1.69197,-0.164706,1
-0.984127,-0.0541792,1
0.91015,0.366264,1
-0.871478,0.376403,1
0.932784,0.149429,1
1.44049,-0.363311,1
0.154882,0.981091,1
0.29166,1.01547,1
-1.00297,0.0632297,1
0.843129,0.660561,1
0.739446,-0.430636,1
0.529238,-0.399558,1
-0.921096,0.340199,1
0.226907,-0.226291,1
-0.409933,0.850346,1
-0.0184059,0.263956,1
-0.223488,1.07592,1
-0.369664,0.886236,1
0.110161,0.956441,1
0.739166,-0.421872,1
-0.051394,0.512271,1
-0.424833,0.847954,1
1.8483,0.0608678,1
1.24938,-0.541949,1
0.00492181,0.421571,1
1.98478,0.512079,1
-0.950339,0.299473,1
0.43722,-0.285289,1
1.97841,0.353896,1
0.416569,0.816685,1
0.955754,0.293666,1
0.15427,-0.0475702,1
1.55985,-0.305206,1
0.663673,0.71551,1
0.134675,0.063231,1
-0.2788,0.964111,1
-0.763529,0.522347,1
-0.336369,0.840624,1
-0.00653994,0.481504,1
-0.647441,0.696876,1
0.648802,0.667118,1
-0.740254,0.618077,1
-0.937465,0.479023,1
0.995879,-0.026665,1
0.630197,-0.347265,1
0.329941,0.948758,1
0.985874,-0.492845,1
0.942485,0.393111,1
0.91036,0.468745,1
0.395893,0.831284,1
0.724642,0.585817,1
0.332543,0.938526,1
0.423639,-0.294361,1
-0.95502,0.322435,1
0.577333,-0.370889,1
-0.828054,0.533277,1
1.97715,0.341464,1
0.946454,0.285362,1
0.493661,0.891278,1
-1.01722,0.282194,1
0.338758,-0.271029,1
0.0392702,0.503162,1
0.411513,-0.322328,1
1.08137,-0.451716,1
0.310184,0.960084,1
0.0392115,0.417852,1
1.18116,-0.413427,1
0.934359,0.295999,1
0.625605,-0.475235,1
0.541168,0.85947,1
-0.114431,0.934388,1
0.0476261,0.1846,1
-0.817856,0.587531,1
0.967169,0.136274,1
1.51747,-0.322202,1
-1.01907,0.0181717,1
0.27127,0.975879,1
-0.0267774,0.274381,1
0.996786,0.149285,1
-0.0257161,0.974548,1
0.309228,0.971068,1
0.116321,0.0019817,1
0.479192,-0.316043,1
0.638226,-0.501838,1
2.00466,0.411031,1
0.94369,-0.464446,1
1.8626,0.0864607,1
-1.01229,0.102211,1
-1.00146,0.247632,1
-0.0195226,0.490616,1
0.398978,-0.246225,1
0.35592,-0.203177,1
0.562285,-0.346902,1
0.942112,0.00695275,1
0.970927,0.258413,1
-0.424187,0.914653,1
1.36166,-0.3819,1
0.923203,0.266076,1
0.174471,-0.0787459,1
0.793232,-0.363783,1
-0.192831,0.987666,1
0.698823,0.487552,1
1.82692,0.0144403,1
0.141708,0.032949,1
0.356671,-0.319717,1
1.91006,0.245724,1
0.0152889,1.02992,1
1.89742,0.0226158,1
1.97582,0.295535,1
-0.466474,0.89464,1
-0.188897,1.01759,1
-0.865649,0.531132,1
1.14652,-0.506809,1
0.867276,0.611841,1
0.260753,-0.21563,1
0.597116,-0.398772,1
1.61502,-0.167366,1
0.568124,-0.398977,1
-0.668211,0.724463,1
0.311806,-0.13828,1
0.900398,-0.511278,1
0.539857,0.727736,1
0.310121,0.978323,1
-0.0573055,0.0698872,1
-0.0235062,0.360256,1
-0.799393,0.549302,1
1.06029,0.067646,1
0.879991,0.433241,1
0.831137,0.270348,1
-0.157317,0.949737,1
0.072555,0.0725563,1
0.871962,0.419919,1
0.213044,-0.226792,1
0.342035,-0.277251,1
0.442522,0.860983,1
-0.0886966,0.931726,1
1.78423,-0.272248,1
0.222818,0.0704802,1
-0.448658,0.982883,1
0.376994,0.884787,1
1.05505,-0.576078,1
0.88069,0.535551,1
-0.161368,1.03383,1
1.89552,0.101968,1
1.46463,-0.490022,1
0.949974,-0.0460511,1
-1.00598,0.242709,1
-0.940272,-0.016118,1
0.625209,0.817282,1
2.00581,0.436924,1
1.9412,0.141614,1
1.56868,-0.263192,1
0.581166,0.858549,1
0.0383057,0.21998,1
0.697698,0.757289,1
0.639891,-0.515182,1
0.702584,-0.455875,1
0.0873808,0.977628,1
1.5733,-0.330514,1
2.035,0.441598,1
-0.854827,0.499708,1
1.74058,-0.303069,1
0.140103,0.993256,1
-0.679126,0.847353,1
1.33784,-0.459266,1
1.99909,0.167947,1
0.693774,0.70455,1
-0.920825,0.117614,1
0.322414,-0.27105,1
1.63053,-0.385321,1
0.825263,-0.553097,1
-0.0134453,0.347236,1
0.282607,1.04727,1
-0.647414,0.81765,1
1.28921,-0.469958,1
0.61241,-0.360738,1
-0.736954,0.612916,1
1.60737,-0.232512,1
0.477536,-0.400409,1
-0.782304,0.571294,1
2.01642,0.300638,1
0.750656,0.643,1
-0.286055,0.950659,1
0.529935,-0.370276,1
1.53887,-0.399946,1
1.95315,0.424867,1
1.90926,-0.0159344,1
0.896937,0.331737,1
1.06167,0.233188,1
0.779692,0.577829,1
0.347588,1.03139,1
1.80166,-0.108067,1
0.54941,-0.334225,1
1.21403,-0.540679,1
0.224598,-0.0967863,1
-0.644812,0.697245,1
-0.773843,0.62697,1
1.87037,-0.018829,1
0.598947,0.817202,1
0.0278031,0.164551,1
0.400615,-0.327951,1
-0.576198,0.905578,1
1.02274,0.0968648,1
0.668124,0.715549,1
1.69619,-0.219917,1
0.105343,-0.059577,1
0.949823,0.162576,1
1.86387,-0.0982074,1
-0.982453,0.208669,1
0.979219,0.376941,1
0.75519,0.678468,1
0.0619294,0.14441,1
0.149131,-0.0732051,1
-0.434364,0.919025,1
2.01085,0.508144,1
0.458189,0.931603,1
0.589524,0.759889,1
0.946847,0.210342,1
1.0322,0.381181,1
0.994239,-0.504686,1
0.40696,-0.323468,1
0.15332,1.07474,1
0.228613,-0.0613157,1
0.570582,0.673452,1
-0.785788,0.635335,1
1.80174,-0.143706,1
1.80676,0.0208918,1
0.882894,-0.567978,1
0.175855,-0.136459,1
-0.592761,0.721549,1
1.80978,-0.0543041,1
0.0840739,1.03357,1
0.340711,-0.269876,1
0.0318301,0.12912,1
-0.70117,0.637551,1
0.34589,-0.277802,1
-0.0170948,0.439166,1
0.772021,0.366576,1
0.784227,-0.487454,1
0.0876689,0.0775274,1
0.466732,0.888371,1
0.327316,1.01685,1
1.01821,-0.473224,1
0.0298628,1.00312,1
0.0503418,0.263076,1
-0.761031,0.718163,1
-0.531914,0.808491,1
1.70843,-0.0575767,1
1.89668,0.407012,1
1.00732,0.249462,1
1.03256,-0.51249,1
1.27263,-0.377206,1
1.9996,0.232233,1
0.0401429,0.233586,1
1.64439,-0.37357,1
1.96978,0.419782,1
1.27866,-0.373462,1
0.0242428,1.03949,1
1.15165,-0.477637,1
-0.950136,0.0845954,1
1.86159,-0.0318972,1
1.96083,0.49233,1
-0.885304,0.510247,1
1.54594,-0.381816,1
-0.334131,0.951265,1
1.68493,-0.291317,1
-0.427306,0.8588,1
-0.646984,0.718101,1
0.921958,0.171814,1
0.925743,0.00756766,1
0.171144,-0.0951494,1
1.32563,-0.4703,1
0.965463,0.213738,1
0.973501,0.424877,1
1.98761,0.436741,1
1.78208,-0.149555,1
-1.05449,0.0819539,1
1.86712,0.215862,1
-0.740623,0.559677,1
1.60602,-0.281988,1
1.37364,-0.371123,1
0.571939,-0.444016,1
0.745932,0.811162,1
-0.195298,0.806869,1
1.32872,-0.542918,1
-0.64858,0.753507,1
0.530757,0.75495,1
1.73535,-0.186747,1
-0.158746,1.01109,1
0.484246,-0.405428,1
-0.0691,0.9238,1
0.372524,0.912692,1
0.426453,-0.333823,1
0.7612,0.618429,1
0.683453,-0.502962,1
0.579144,0.839074,1
-0.0499104,0.17615,1
-0.0784272,1.0237,1
1.90902,0.0222556,1
0.605448,-0.462982,1
-1.03217,0.201988,1
0.836602,0.499419,1
-0.140381,0.996865,1
-0.118828,0.911372,1
1.89986,0.144683,1
0.282693,0.977305,1
1.44023,-0.408013,1
0.483504,0.750914,1
-0.831195,0.499872,1
0.114486,0.271792,1
0.472321,0.793862,1
1.62465,-0.226137,1
-0.301568,0.861274,1
1.71003,-0.242364,1
-0.946888,0.139277,1
0.771382,-0.490371,1
-0.943836,0.342204,1
0.871103,-0.459753,1
0.261225,-0.203017,1
0.00928737,0.474846,1
0.156358,-0.185624,1
1.59493,-0.280876,1
0.422713,0.869329,1
-0.377766,0.903953,1
1.98775,0.463376,1
1.84171,0.0351005,1
0.969123,-0.492262,1
1.7949,-0.00406583,1
-0.815009,0.5186,1
0.291243,-0.125474,1
0.551222,-0.388294,1
1.00626,-0.52575,1
-0.922648,0.294204,1
0.475298,-0.365343,1
-0.370769,0.835433,1
1.20815,-0.418705,1
1.96065,0.116588,1
0.309514,-0.253211,1
-0.296971,0.985326,1
0.982271,0.174055,1
0.306542,-0.20446,1
1.55958,-0.344639,1
1.4737,-0.323714,1
1.08328,-0.502266,1
0.17847,0.941244,1
-0.879386,0.236443,1
-0.80428,0.62663,1
-0.0250489,0.281845,1
0.915856,-0.521625,1
0.963426,0.435392,1
-0.0203497,0.236843,1
1.00684,0.217753,1
-0.95727,-0.0137312,1
0.115817,0.0155503,1
1.92044,0.265605,1
-0.0116005,0.235925,1
0.946931,0.427231,1
-0.91218,0.458123,1
1.8972,0.0784012,1
0.792301,-0.468725,1
0.94375,0.428011,1
2.05779,0.195636,1
-0.186176,1.00864,1
0.110901,0.916852,1
-1.03878,-0.0727713,1
-0.840893,0.524595,1
0.185733,-0.0460904,1
0.897833,-0.47833,1
0.13688,-0.0763594,1
0.140923,-0.109176,1
0.982652,0.0893223,1
0.828458,0.673553,1
1.8734,0.0692462,1
1.83265,-0.00131107,1
0.994494,-0.416006,1
0.0496686,0.0174037,1
0.856475,0.324998,1
1.25698,-0.613275,1
1.00893,-0.489832,1
-0.112461,1.00915,1
0.761931,-0.524752,1
0.388449,-0.281718,1
0.722854,0.585879,1
0.752429,-0.514677,1
0.733375,0.711946,1
0.848501,-0.493374,1
0.983277,0.0736297,1
1.9777,0.342461,1
-0.863263,0.467275,1
0.0582308,1.01769,1
0.89328,0.262932,1
1.93166,0.174225,1
1.03912,0.316857,1
1.52619,-0.406633,1
0.32793,0.992107,1
0.458381,0.919046,1
0.448505,0.841785,1
-0.00648894,0.235874,1
-0.884995,0.410183,1
