x,y,cluster
-9.25568,-6.74403,3
1.79949,1.42785,2
-0.168387,-2.6427,5
1.77367,0.441203,2
-4.36542,4.79145,-1
-3.38687,0.357575,1
-9.98575,-3.9811,3
1.84544,0.495809,2
-6.03276,4.64132,-1
2.08034,1.09932,2
-7.61322,-5.59064,3
-3.30541,-3.02587,1
2.31365,0.650228,2
-5.09541,5.03125,-1
-3.71055,-2.84101,1
2.56726,0.231608,2
-10.4878,-4.9231,3
-9.62502,-6.74268,3
2.04196,-0.503676,2
-8.54606,-8.34465,3
1.68092,0.919288,2
-1.03268,0.644239,6
-4.72733,1.91678,1
-8.40388,-4.55446,3
2.17097,0.349898,2
1.52692,0.792724,2
-6.85761,-0.297758,1
-5.24354,2.90029,1
-3.81265,3.10274,1
-6.53673,-1.7057,1
1.91571,1.37184,2
-2.73518,-2.57115,1
-8.57176,-4.10354,3
2.15097,-0.282589,2
-3.4659,0.818416,1
-9.4734,-6.61209,3
1.57884,0.245634,2
-3.5621,-4.5533,-1
-2.17265,-2.55613,1
2.20476,0.0667549,2
-9.13384,-5.1497,3
2.706,0.249637,2
2.29425,0.222262,2
-8.71694,-5.10167,3
2.30438,0.0751072,2
-8.38476,-5.70029,3
2.63391,0.147979,2
2.25816,0.343831,2
1.73171,-0.230518,2
1.62076,-0.135884,2
1.76988,0.580884,2
-10.767,-4.06087,3
-8.50974,-5.54822,3
-0.798096,2.24726,1
-9.27536,-7.83168,3
-8.54814,-4.80054,3
-6.39084,1.25225,1
-9.88723,-3.70389,3
-7.31258,-3.98656,3
-2.70888,-2.44238,1
2.12272,0.867123,2
-2.28378,-0.338349,1
1.87273,0.361254,2
-8.45611,-5.29489,3
-3.29413,1.15364,1
-5.68756,-1.32451,1
-5.57143,0.279346,1
-12.6243,-1.72354,-1
-9.35032,-6.14099,3
1.66639,0.651175,2
-2.50846,-1.79435,1
-8.08103,0.880309,1
-7.79995,0.226207,1
-7.84811,-6.09252,3
-8.55883,2.33667,-1
-0.309315,1.55837,6
-0.831945,-2.0655,12
2.2192,0.195549,2
-3.41532,0.56256,1
-8.17417,-5.08617,3
-1.37903,3.44019,11
1.98595,0.144124,2
-8.33696,-5.96044,3
1.6899,-0.225297,2
-4.93621,1.17431,1
-10.4116,-6.05237,3
1.6762,0.381215,2
-8.02595,-4.10845,3
1.86721,-0.00560038,2
-10.8584,0.379487,-1
-8.39351,-6.09963,3
-7.93429,-5.1924,3
1.55346,1.21908,2
-6.66225,1.2577,1
-8.59343,-5.48061,3
-10.8571,-5.99526,3
-2.60425,1.7824,1
2.52119,0.517167,2
1.61176,0.788574,2
-7.24808,-1.73825,1
-9.34305,-5.25349,3
2.05996,1.08969,2
-5.90045,1.6826,1
-5.47072,3.8133,4
-7.24629,0.447112,1
-7.74193,-4.78426,3
-6.49014,-4.5646,3
1.80652,0.713109,2
1.88267,0.140263,2
-8.92084,-6.96629,3
2.0268,0.452286,2
1.57704,0.77349,2
-0.525865,-0.290889,7
1.85752,0.427855,2
-8.77112,-4.83849,3
1.81272,0.711887,2
1.83601,-0.920936,2
-6.74096,-2.88679,1
-3.31534,3.6445,1
0.971848,0.0896537,2
-4.75483,-1.85081,1
-1.179,0.000648419,1
-3.48079,-3.30554,1
-9.194,-6.62116,3
-8.1911,-5.85989,3
2.02081,0.510698,2
-5.53617,2.60715,1
2.06625,0.839036,2
-2.12976,1.00793,1
-3.05485,-2.35583,1
-9.65362,-6.12507,3
-9.19419,-5.89227,3
2.68395,1.20592,2
1.83071,0.433235,2
-9.99568,-5.95573,3
-3.87755,3.65471,8
1.79185,0.508332,2
-9.79755,-6.60785,3
-10.2627,-7.19929,3
-8.53447,-4.76741,3
-9.19988,-6.28821,3
-8.74933,-6.66339,3
-9.65769,-7.54335,3
-7.93907,-6.26665,3
-3.96008,-0.409402,1
1.41274,-0.216567,2
-6.38055,-1.14458,1
-8.03027,-5.49396,3
-3.04952,-0.666801,1
-8.05808,-6.96588,3
2.12894,1.10165,2
-7.81596,-5.80226,3
1.62822,0.286511,2
-8.99925,-7.20067,3
-6.88595,-5.7243,3
-1.58578,1.24979,1
-3.08732,-3.02799,1
-9.39436,-5.77437,3
1.62418,0.84989,2
-9.87698,-6.82851,3
2.11756,0.379158,2
2.57096,0.823949,2
-6.56897,-1.71861,1
-3.83306,-0.459049,1
-10.2117,-5.19511,3
-7.38209,-5.63411,3
-8.16781,-1.59834,1
-10.4963,-6.49185,3
-9.05805,-5.90633,3
-7.58568,-5.34131,3
-3.24791,4.77615,-1
-4.5505,0.678115,1
1.11798,0.330496,2
-6.00769,-1.9348,1
-2.60687,0.360972,1
-8.02688,-6.42386,3
-7.6932,-5.16204,3
-4.37423,-6.58695,-1
-8.13239,-5.59319,3
2.74307,0.972116,2
-4.79479,2.89086,1
-4.02079,-0.930398,1
-9.73942,-5.28814,3
-7.8506,-4.76016,3
-6.787,0.0910114,1
1.94916,0.77225,2
-7.98778,-3.86993,3
1.30041,1.04912,2
-4.30237,0.644424,1
1.66833,0.518877,2
-7.35745,2.33264,4
-5.78832,0.475988,1
-8.77707,-4.57375,3
-7.52152,-6.04594,3
2.47981,0.984263,2
-10.3013,-6.06118,3
1.92607,-0.158017,2
-0.857857,-3.40865,10
3.02421,-0.688565,2
-7.93356,-6.3628,3
-4.9723,2.98893,1
1.76038,0.236421,2
1.78325,0.289363,2
-8.96391,-4.51461,3
1.9749,0.0262853,2
1.9708,0.0875317,2
1.88631,0.140306,2
-9.34153,-5.49957,3
-2.51686,2.62268,1
2.41578,-0.0506679,2
-8.07731,-7.06593,3
1.25362,0.227384,2
1.52842,1.26037,2
-7.74096,-6.56411,3
1.56971,-0.513143,2
-9.70582,-4.81552,3
-8.24672,-5.4804,3
1.25759,0.889114,2
-1.50263,0.26505,1
-9.48565,-4.97657,3
1.53523,0.031671,2
-9.14208,-4.97173,3
2.284,0.531445,2
-4.74241,-2.09548,1
-3.48404,-1.41361,1
1.20435,-1.05449,2
1.21969,0.19557,2
-4.65331,-2.27327,1
-8.80782,-6.47035,3
-9.04639,-5.23285,3
2.78835,0.246725,2
-9.55826,-4.20713,3
-8.41501,-6.35975,3
-7.31526,-5.11159,3
-8.10344,-6.0733,3
-7.83732,-5.02987,3
-5.03249,2.86247,1
0.256198,-1.86271,-1
-3.08943,-5.43849,-1
-1.54099,-3.58808,-1
1.51472,-0.0369474,2
-4.53907,0.580931,1
-10.3559,-6.20505,3
1.89335,0.169946,2
2.53524,0.218128,2
-8.97648,-4.20619,3
-4.41008,1.7045,1
-3.95656,1.39759,1
-9.1576,-5.17106,3
-9.19153,-5.73764,3
-7.66798,-7.10825,3
-6.96781,-0.783583,1
-3.33303,2.45082,1
1.45522,0.797814,2
-8.36766,-3.69571,3
2.12186,0.461354,2
-9.2176,-5.46476,3
-11.0828,-6.76013,3
-9.1008,-5.26745,3
1.80572,0.0737018,2
1.54743,0.512319,2
-2.92505,1.29269,1
1.30658,0.977186,2
-1.48265,1.80221,1
1.62961,1.1784,2
2.09899,-0.231334,2
-10.6742,-5.04376,3
1.56945,0.909905,2
-8.50441,-6.69035,3
1.97806,0.261742,2
1.96759,0.346722,2
2.44127,1.1889,2
1.39525,0.0594453,2
-5.18273,-1.10927,1
-7.06814,-7.04236,3
-2.78268,-1.94854,1
-8.26446,-4.69884,3
-8.24002,-5.49911,3
-6.5162,-1.42731,1
2.32433,0.91416,2
-7.51148,-6.00051,3
-9.81956,-4.05533,3
1.23114,-0.398648,2
3.2328,0.703645,2
1.40403,0.330716,2
-8.20902,-0.536068,1
-5.62158,-0.737753,1
-8.44047,-5.18709,3
-7.76171,-5.31294,3
-8.33738,-5.00482,3
-8.18026,-8.05058,3
1.44535,0.205758,2
-9.2907,-5.68173,3
-7.93718,-4.51445,3
-10.0545,-5.43639,3
-9.47429,-6.41735,3
-9.8648,-5.33318,3
1.39655,0.796975,2
-9.77231,-5.69262,3
-6.32752,5.14953,-1
-4.32173,-2.94443,1
1.31274,0.860481,2
-9.51339,-5.59695,3
1.70017,0.529113,2
2.29254,0.529853,2
-7.70057,-1.42986,1
-11.1004,-6.33798,3
-10.0273,-5.82025,3
1.41417,1.08906,2
1.18109,-0.275575,2
-8.49814,-5.44012,3
1.87892,0.881431,2
1.57123,1.39714,2
-7.54102,-5.17355,3
2.48776,0.10861,2
1.6917,0.832098,2
-5.51947,1.60589,1
-7.22712,1.46644,1
-5.19102,-2.54183,1
2.25181,0.938649,2
-7.56751,-5.61429,3
-0.583229,2.98193,-1
2.42792,0.17958,2
-9.95878,-6.64906,3
-5.41029,1.45683,1
-10.2853,-6.54228,3
-7.52821,-1.78766,1
1.46476,1.26216,2
-9.39472,-4.39417,3
-9.60198,-4.61595,3
-8.76398,-4.4554,3
0.886125,-0.836346,2
-5.09025,2.71546,1
-8.28953,-4.10333,3
1.72733,0.552945,2
1.59384,1.0183,2
1.94884,0.539542,2
-8.28438,2.34102,-1
-8.94624,-6.91458,3
-8.55648,-4.79796,3
-8.58183,-7.22256,3
-4.08104,2.76053,1
-1.92117,-0.304715,1
2.1482,0.798758,2
-7.36565,3.55177,4
2.62852,0.545898,2
1.7283,0.0581112,2
1.82524,-0.219139,2
-4.71965,-3.01009,1
-8.56484,-5.24828,3
2.41663,-0.150101,2
-8.81128,-6.11932,3
-3.6829,-2.574,1
-3.74281,-1.47135,1
0.928372,0.519712,2
-5.55377,-0.835667,1
1.68309,0.666167,2
0.868509,-0.114594,2
2.07489,0.731356,2
-6.85652,-1.2548,1
-8.54689,-5.79384,3
-8.80104,-6.49128,3
-1.37629,-2.74199,1
1.78139,1.39644,2
-3.91735,3.60063,8
2.25894,-0.113312,2
-3.44678,0.26621,1
-5.18254,3.90985,4
-8.99944,-5.14564,3
-4.93484,-0.250178,1
-9.02666,-3.94463,3
-7.64593,-0.275597,1
2.53436,0.203542,2
-10.7405,-4.84218,3
-8.9178,-4.23734,3
-9.56778,-5.99887,3
-4.78628,1.62828,1
-10.2492,-5.91245,3
-4.11481,-0.694048,1
-8.1776,-5.24791,3
-9.28104,-6.59777,3
-9.64588,-6.27519,3
2.0277,1.30542,2
2.00983,0.653761,2
-8.22342,-5.76973,3
1.68903,1.26279,2
2.64361,-0.213325,2
1.44729,-0.37469,2
-6.42774,-5.17836,-1
-7.48879,-6.37957,3
-7.63555,-6.30774,3
-9.52806,-4.39145,3
1.7641,0.997831,2
-10.0301,-5.14098,3
-3.36264,-2.21975,1
-8.12102,-4.30028,3
1.8694,0.578852,2
-8.03856,-6.26722,3
-1.61288,-3.37506,-1
-3.68615,-3.49217,1
-8.62578,-4.35872,3
-9.52225,-3.74979,3
-5.30927,-3.32118,1
2.06737,-0.0341333,2
1.14959,1.24555,2
2.41666,0.400855,2
-4.26573,-2.47089,1
-8.18856,-6.01166,3
2.1628,-0.976226,2
1.38958,-0.108219,2
-1.62669,-1.29371,1
-7.9534,0.818193,1
-10.3045,-4.31779,3
-1.5574,0.896304,1
2.83795,0.898361,2
1.61533,0.893083,2
-6.73253,-0.0363967,1
1.62367,1.33957,2
-4.17576,6.09852,-1
1.56934,-0.629812,2
1.91199,0.421648,2
-10.5979,-6.69833,3
1.94814,0.934835,2
-4.65151,2.27344,1
1.93663,0.715543,2
1.47276,-2.59223,-1
2.01817,0.638756,2
-8.74826,-0.716799,1
2.36517,0.835362,2
-0.726672,6.23399,-1
-6.7245,-6.25524,3
-7.36888,-4.27886,3
1.36692,0.11348,2
-7.28678,-5.17754,3
-7.73526,-5.74738,3
-9.9405,-4.95959,3
1.88723,0.250673,2
1.77082,-0.617373,2
-3.92531,3.97293,8
1.40898,1.14156,2
1.87171,0.780356,2
-9.29251,-5.64001,3
-8.34932,-5.44082,3
-6.96845,-2.67494,1
2.88708,0.526794,2
-3.87247,1.36194,1
-5.17007,-1.43511,1
-9.70944,-6.13208,3
-5.40681,0.444443,1
-10.2702,-5.19985,3
-8.59474,1.43821,1
-8.47145,-6.87425,3
2.24792,0.980052,2
2.49738,0.891669,2
2.8636,1.14989,2
-7.21764,-1.30847,1
-11.0055,-5.76446,3
1.99913,0.205028,2
-8.93761,-5.00526,3
1.73344,0.924985,2
-4.6457,1.73392,1
-5.68641,3.57999,4
-9.53812,-4.96485,3
-8.49658,-1.68686,1
-6.56806,1.94725,1
2.44244,0.516129,2
-9.16958,-3.933,3
-7.96356,-5.46701,3
1.65322,1.16074,2
-11.5147,-6.69492,3
-5.46361,0.743617,1
-8.68107,-6.19074,3
1.7745,3.87164,-1
-7.19436,-4.14106,3
-4.43533,2.70535,1
2.18544,0.539231,2
-8.19959,-6.26403,3
-8.5864,-6.07263,3
-4.12305,-0.237067,1
-5.03177,-2.26172,1
-9.35245,-4.53479,3
2.02518,0.331143,2
-8.34971,-4.78908,3
-3.9921,-0.109738,1
1.7922,0.961413,2
-3.93322,2.73825,1
-7.36172,-4.78883,3
1.66954,-0.323019,2
-5.29878,-3.3243,1
-8.27559,-5.85281,3
2.2888,-0.0369438,2
-7.50178,-4.70611,3
-1.48842,0.110905,1
1.19698,0.454985,2
1.18318,0.124224,2
2.93253,0.315386,2
1.5193,0.0644236,2
1.45142,0.52576,2
-7.65459,-5.68411,3
1.8827,0.498144,2
-8.72348,-5.92499,3
0.781205,0.835301,2
-8.63833,-6.0994,3
2.62491,-0.493995,2
-4.62448,-2.40107,1
-8.00932,1.30869,1
2.30681,-0.209099,2
2.24957,0.364601,2
-9.12059,-3.49366,3
-8.77162,-0.771348,1
-10.7476,-5.1255,3
1.26902,0.268522,2
-7.08944,0.646275,1
-11.2166,-4.33258,3
-8.16079,-4.11894,3
-6.16043,-4.07376,3
-8.79857,-7.14856,3
-8.96781,-5.50035,3
1.4409,0.838751,2
-9.42776,-1.28095,1
-5.89413,-0.442873,1
3.02352,0.269065,2
-2.44766,-5.5329,-1
2.17801,-0.0256143,2
-8.00403,-4.53682,3
-4.61506,-0.468901,1
-2.48842,-2.96459,1
0.532719,0.199725,2
-3.39453,-1.40909,1
-6.96473,3.6451,4
-4.22789,-2.52306,1
-2.32456,-3.11328,1
-7.60401,-7.42669,3
-6.49689,3.11301,4
-3.93837,-1.86686,1
2.51419,0.934464,2
-11.5957,-4.79505,-1
2.74949,0.9553,2
-8.86296,-6.2539,3
1.6898,0.231396,2
-3.68453,2.51793,1
-9.80131,-6.30637,3
-8.93967,-5.38082,3
-8.66057,-0.804731,1
-4.99106,1.22197,1
-10.6818,-5.72628,3
0.87372,0.626918,2
1.80964,-0.257432,2
2.0237,0.221204,2
-8.10286,-5.55168,3
-3.58181,-2.99275,1
-10.8278,-4.42245,3
2.51535,0.556592,2
-6.94029,3.07692,4
-8.2463,-6.37148,3
-9.21699,-4.59712,3
-4.08791,1.79515,1
-8.8334,-1.71769,1
-2.48806,-4.95903,-1
-3.29588,1.09943,1
-4.37835,0.841845,1
1.45483,-0.280998,2
-9.83776,3.94824,-1
2.68804,0.160087,2
-7.75562,-0.938197,1
-6.7802,1.03692,1
-11.0115,-5.33733,3
-3.5355,-2.02,1
1.50271,0.241053,2
-7.27145,4.62805,-1
2.0138,0.369718,2
1.38922,0.365946,2
-8.18235,-5.28589,3
1.55723,1.22057,2
-7.37709,-6.49024,3
-8.89144,0.867393,1
-6.92178,-6.15892,3
2.89233,0.701965,2
2.01846,0.584436,2
-7.84158,-6.33271,3
-2.37164,-0.677239,1
2.54382,0.971893,2
-9.86796,-4.72101,3
-10.5109,-5.38046,3
-8.47589,-5.48449,3
-4.92957,0.463407,1
-9.5538,-4.90051,3
2.11401,1.40222,2
-4.17954,1.47832,1
2.10889,0.75226,2
-9.30571,-5.05385,3
1.94463,0.405704,2
-10.1503,-4.16586,3
-9.07413,-5.33741,3
-7.89988,-6.23237,3
-8.89301,-4.15621,3
-5.40139,-4.24027,-1
1.38555,0.549964,2
-9.61293,-5.91731,3
-9.11648,-1.34385,1
-3.48722,-2.3853,1
-7.94282,-5.77222,3
1.8976,0.717325,2
-8.41593,-4.07048,3
1.8655,0.877495,2
-5.03281,0.760434,1
-7.00144,-1.20039,1
-5.06687,1.37863,1
2.29473,0.433106,2
-2.64068,4.38617,-1
1.54119,0.889594,2
1.86613,0.555479,2
-9.58207,-6.07946,3
-9.42127,-4.63139,3
-8.46565,-4.92635,3
-2.95796,0.84305,1
-7.62631,-3.03406,9
1.87442,0.208561,2
-9.96631,-5.89878,3
-2.51656,1.08264,1
-9.56325,-4.27129,3
-1.03027,-0.745931,1
-8.5465,-3.88669,3
1.07652,1.0524,2
2.37994,0.559726,2
-9.41313,-4.70383,3
2.28168,0.241569,2
-8.05894,-5.56423,3
1.1971,0.948615,2
-7.41681,7.01733,-1
-4.58293,-1.67482,1
1.98018,-0.291712,2
-6.3446,-1.70205,1
1.31873,0.14242,2
-9.64183,-6.62569,3
-0.127881,0.41432,-1
-3.69456,-1.90357,1
-2.77102,-3.46093,1
-3.07229,-0.228839,1
-8.96867,-5.70983,3
1.96187,1.15835,2
1.94704,-0.011963,2
2.24662,0.297439,2
1.86327,0.927038,2
2.79991,0.746629,2
1.55233,0.673946,2
-10.9213,-5.77992,3
-7.06807,7.18173,-1
-4.96232,-0.550164,1
-9.74567,-6.68409,3
2.12218,0.253204,2
-0.0329447,1.72753,6
-4.79322,-4.93735,-1
-8.80094,0.497751,1
2.59514,0.778994,2
-6.56005,0.162264,1
-9.05606,-5.11616,3
2.41878,0.458313,2
2.21466,0.188584,2
-3.28808,-0.610169,1
-5.96101,-0.919926,1
2.90232,0.946918,2
1.88455,0.557052,2
-10.9739,-4.43314,3
-7.67201,-4.74402,3
1.67124,0.43153,2
2.90671,0.514977,2
-9.85855,-5.87278,3
-5.12429,1.95781,1
-5.94792,-1.83437,1
-7.09489,-0.0542318,1
-3.24787,0.448633,1
-9.47012,-6.62882,3
-6.5273,1.067,1
2.03154,0.295543,2
-10.4777,-5.46871,3
-9.25601,-5.95618,3
-0.238575,-2.39916,5
2.48572,0.056123,2
-7.32866,-4.40096,3
-8.32943,-3.37653,3
-7.28218,-3.32899,9
1.40086,0.00441367,2
-4.6962,-1.2702,1
-8.9101,-4.43117,3
-0.983361,2.06596,1
-7.50775,-5.02328,3
1.32393,0.471953,2
1.75278,0.621645,2
-6.7255,3.18254,4
-5.82993,-2.29083,1
-6.60371,0.506834,1
-4.77915,-2.07223,1
2.3449,0.98009,2
1.89939,-0.395823,2
-4.28839,1.80532,1
-8.72324,-4.75561,3
2.11677,-0.358421,2
1.73543,0.438279,2
-2.47827,0.0158433,1
2.44316,0.507854,2
-0.666138,-3.11996,10
-7.39218,-6.03896,3
-5.88697,-2.697,1
-9.90609,-5.0879,3
-5.88259,-0.0819066,1
-6.25107,2.23587,1
-7.32274,-1.28938,1
-7.07422,-0.00292428,1
1.19011,-0.211917,2
2.75719,0.226368,2
2.52527,0.367737,2
-4.17898,-1.02231,1
1.79761,0.752993,2
2.01479,0.139438,2
-8.5269,-3.76105,3
-0.493951,-4.18909,-1
-9.06547,-6.05696,3
1.78737,0.772971,2
-5.24441,-0.230201,1
-2.6141,-2.99986,1
-7.88175,-6.31352,3
0.998367,-0.1773,2
1.93724,0.853809,2
-5.51808,1.8759,1
2.30826,-0.472021,2
-10.1562,-6.95689,3
2.1799,-0.0373081,2
-7.6718,-5.75557,3
-9.04125,-5.75036,3
3.0918,-0.0331361,2
1.66115,0.0291519,2
-6.56599,2.4359,1
-5.00627,1.71232,1
-5.80336,-2.84732,1
-9.11409,-5.11285,3
-10.9146,-6.45183,3
-5.23979,-3.26575,1
-3.02712,0.305798,1
-8.36281,-5.677,3
-4.45185,-3.21305,1
1.46211,0.104429,2
1.21707,1.03132,2
-8.2608,-4.09787,3
-4.61205,0.826727,1
-8.57486,-5.05789,3
-8.49389,-6.65233,3
-8.4144,-4.07373,3
-8.62688,-6.44375,3
-3.0122,3.25698,1
-6.17951,-4.65516,3
-9.25756,-6.09853,3
1.82687,0.600118,2
-4.39229,-0.375305,1
-8.42952,-7.74921,3
-1.52002,2.96178,11
-9.29734,-6.10749,3
2.0371,0.828435,2
-9.98872,-8.81225,-1
-11.0132,-4.08308,3
1.40657,0.484203,2
2.83424,0.532407,2
1.763,0.379646,2
2.38053,0.199701,2
-2.66206,3.0135,1
1.67528,-0.460153,2
-8.9347,-4.56177,3
-5.2822,-3.61924,1
-9.55541,-3.48657,3
-1.65037,-0.555774,1
2.50363,0.698268,2
-9.54787,-4.93548,3
-9.71758,-5.58016,3
-7.81955,-2.82965,9
-6.86377,0.423601,1
-9.37789,-7.76078,3
-7.22191,-6.09081,3
-5.15554,1.38328,1
-2.1802,1.11178,1
2.00827,0.449054,2
2.35786,0.653474,2
2.09095,1.00196,2
-3.08452,-0.890985,1
-8.68054,-3.07843,3
-6.66052,-3.85308,3
-6.19867,3.26103,4
-8.59672,-5.87837,3
1.27964,0.0157989,2
2.03198,0.56131,2
-8.30724,-4.08545,3
-6.0362,2.04133,1
-11.5493,-3.072,-1
1.65828,1.26155,2
2.89044,-0.666969,2
-5.29169,-0.731888,1
-8.39572,-6.56984,3
-8.89964,-5.98305,3
1.82563,1.21298,2
2.16661,0.527868,2
1.43476,-0.287861,2
1.4058,0.345669,2
-7.96927,5.51663,-1
-5.47524,4.56051,4
1.82634,0.991476,2
-3.56695,-1.79801,1
1.72228,0.744882,2
-4.27529,1.49673,1
-8.47224,-5.15716,3
-0.0896347,4.41124,-1
1.99914,-0.0225739,2
-4.55749,1.44372,1
1.63096,0.508474,2
-4.51988,-1.02648,1
-4.7496,1.587,1
-10.4088,-5.84106,3
-11.0018,-5.59364,3
-9.68893,-6.23028,3
1.10682,0.307413,2
-0.623572,0.881138,6
0.0265451,-3.09162,5
2.16049,-0.114234,2
-8.3624,-6.32873,3
1.76488,0.915901,2
-4.20151,-2.55739,1
-9.08091,-6.65166,3
1.38124,0.821561,2
-0.431837,-1.71825,12
1.79701,0.60227,2
-8.70739,-6.05745,3
-9.11494,-5.26222,3
1.63801,-0.184191,2
-9.72599,-6.52618,3
-2.13858,-2.84868,1
-0.396883,-0.0665891,7
-3.49939,5.52003,-1
1.8547,0.21065,2
2.17233,1.60179,2
2.3164,0.596993,2
1.77678,0.581439,2
1.60575,-0.221831,2
2.63149,0.225894,2
1.88237,0.237501,2
-8.69985,-4.36611,3
-6.96846,-4.85964,3
-9.30737,-4.76487,3
-9.99953,-4.4831,3
-8.8205,-5.9712,3
1.53603,0.194931,2
1.51093,0.748523,2
1.42061,0.895813,2
1.50116,0.084016,2
2.85163,0.0713289,2
-1.7325,1.05477,1
-9.5122,-6.11689,3
-2.92057,-4.45888,-1
1.248,-1.67366,-1
1.76464,0.148433,2
-10.4346,-4.95945,3
1.48771,-0.331648,2
-8.56638,-3.98793,3
-9.26254,-5.07212,3
-3.52477,-3.01098,1
-5.44831,0.0107905,1
-8.33826,-6.78457,3
2.09619,0.0303551,2
-10.0394,-5.39948,3
-8.50264,-4.60868,3
-2.26805,1.39413,1
2.12943,-0.215433,2
-9.40867,-5.70667,3
2.55103,0.70505,2
-8.57364,0.269462,1
-9.31521,-6.68545,3
-13.2835,-1.05612,-1
-7.26397,5.25889,-1
-8.13117,1.35133,1
2.45986,0.483098,2
-10.3588,-5.18627,3
2.76111,0.708574,2
-8.13044,-6.5698,3
-8.08054,-6.70844,3
-3.8824,-1.6604,1
-1.36496,0.144453,1
2.00373,0.875405,2
-6.37097,-0.0814719,1
1.84722,1.49676,2
-10.0915,-8.1239,-1
-8.94199,-5.0209,3
2.28536,0.810477,2
-8.69783,-5.38502,3
2.05825,0.137093,2
-5.14913,-5.01865,-1
2.50811,0.496323,2
1.86772,0.565965,2
-9.86967,-5.63715,3
-8.3916,-5.54185,3
2.84072,-0.122544,2
-3.72869,-3.49259,1
2.022,1.60527,2
1.82136,1.06271,2
1.85849,0.865175,2
-2.66968,1.66735,1
-1.52631,4.97103,-1
-6.73517,1.37473,1
-9.44434,-5.35789,3
1.91606,0.542339,2
1.32778,0.177725,2
1.89755,0.238486,2
-8.97066,-3.55453,3
0.0327707,-0.218773,7
-5.04818,-4.10481,-1
-1.74104,2.78153,11
1.73289,0.0927994,2
-8.26498,-0.647249,1
-4.33633,-0.162492,1
-4.43502,5.32995,-1
-9.85086,-5.58603,3
-10.7214,-4.68978,3
-7.1086,-1.05468,1
-4.12769,0.360549,1
-9.3912,-6.97667,3
-5.38523,-3.48346,1
-8.06476,-4.60953,3
-10.3039,-3.77488,3
-10.2625,-1.72363,-1
-8.11285,-0.762834,1
-11.1398,3.05432,-1
2.39262,0.48622,2
-3.03664,2.62128,1
-9.36272,-5.43693,3
-3.17434,-0.527069,1
-8.93955,-4.70952,3
-8.1077,-5.62874,3
1.65925,1.49042,2
-9.8306,-6.36381,3
-8.859,-5.65594,3
-3.17605,1.4498,1
1.55968,0.555382,2
2.32269,-0.265152,2
